"PRCCODE","PRCCODE_LABEL","DECL","INDICATORS","PERIOD","Value"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Greece","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Greece","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Greece","PRODQNT","Jan.-Dec. 2017","320 947"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Greece","PRODQNT","Jan.-Dec. 2018","335 791"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Greece","PRODQNT","Jan.-Dec. 2019","326 462"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Portugal","PRODQNT","Jan.-Dec. 2014","19 143 006"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Portugal","PRODQNT","Jan.-Dec. 2015","18 015 121"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Portugal","PRODQNT","Jan.-Dec. 2016","25 706 797"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Portugal","PRODQNT","Jan.-Dec. 2017","32 637 813"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Portugal","PRODQNT","Jan.-Dec. 2018","23 379 834"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Portugal","PRODQNT","Jan.-Dec. 2019","23 309 732"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Spain","PRODQNT","Jan.-Dec. 2014","199 621 400"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Spain","PRODQNT","Jan.-Dec. 2015","202 110 300"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Spain","PRODQNT","Jan.-Dec. 2016","199 387 400"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Spain","PRODQNT","Jan.-Dec. 2017","208 198 300"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Spain","PRODQNT","Jan.-Dec. 2018","211 813 000"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Spain","PRODQNT","Jan.-Dec. 2019","218 533 700"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Belgium","PRODQNT","Jan.-Dec. 2014","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Belgium","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Belgium","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Belgium","PRODQNT","Jan.-Dec. 2017","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Belgium","PRODQNT","Jan.-Dec. 2018","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Belgium","PRODQNT","Jan.-Dec. 2019","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Luxemburg","PRODQNT","Jan.-Dec. 2014","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Luxemburg","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Luxemburg","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Luxemburg","PRODQNT","Jan.-Dec. 2017","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Luxemburg","PRODQNT","Jan.-Dec. 2018","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Luxemburg","PRODQNT","Jan.-Dec. 2019","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Iceland","PRODQNT","Jan.-Dec. 2014","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Iceland","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Iceland","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Iceland","PRODQNT","Jan.-Dec. 2017","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Iceland","PRODQNT","Jan.-Dec. 2018","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Iceland","PRODQNT","Jan.-Dec. 2019","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Norway","PRODQNT","Jan.-Dec. 2014","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Norway","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Norway","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Norway","PRODQNT","Jan.-Dec. 2017","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Norway","PRODQNT","Jan.-Dec. 2018","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Norway","PRODQNT","Jan.-Dec. 2019","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Sweden","PRODQNT","Jan.-Dec. 2014","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Sweden","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Sweden","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Sweden","PRODQNT","Jan.-Dec. 2017","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Sweden","PRODQNT","Jan.-Dec. 2018","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Sweden","PRODQNT","Jan.-Dec. 2019","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Finland","PRODQNT","Jan.-Dec. 2014","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Finland","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Finland","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Finland","PRODQNT","Jan.-Dec. 2017","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Finland","PRODQNT","Jan.-Dec. 2018","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Finland","PRODQNT","Jan.-Dec. 2019","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Austria","PRODQNT","Jan.-Dec. 2014","6 720 685"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Austria","PRODQNT","Jan.-Dec. 2015","6 699 992"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Austria","PRODQNT","Jan.-Dec. 2016","5 936 111"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Austria","PRODQNT","Jan.-Dec. 2017","6 655 422"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Austria","PRODQNT","Jan.-Dec. 2018","7 008 561"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Austria","PRODQNT","Jan.-Dec. 2019","4 995 700"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Malta","PRODQNT","Jan.-Dec. 2014","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Malta","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Malta","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Malta","PRODQNT","Jan.-Dec. 2017","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Malta","PRODQNT","Jan.-Dec. 2018","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Malta","PRODQNT","Jan.-Dec. 2019","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Estonia","PRODQNT","Jan.-Dec. 2014","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Estonia","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Estonia","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Estonia","PRODQNT","Jan.-Dec. 2017","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Estonia","PRODQNT","Jan.-Dec. 2018","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Estonia","PRODQNT","Jan.-Dec. 2019","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Latvia","PRODQNT","Jan.-Dec. 2014","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Latvia","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Latvia","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Latvia","PRODQNT","Jan.-Dec. 2017","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Latvia","PRODQNT","Jan.-Dec. 2018","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Latvia","PRODQNT","Jan.-Dec. 2019","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Lithuania","PRODQNT","Jan.-Dec. 2014","4 349 024"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Lithuania","PRODQNT","Jan.-Dec. 2015","3 760 014"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Lithuania","PRODQNT","Jan.-Dec. 2016","4 071 145"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Lithuania","PRODQNT","Jan.-Dec. 2017","3 197 675"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Lithuania","PRODQNT","Jan.-Dec. 2018","3 593 567"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Lithuania","PRODQNT","Jan.-Dec. 2019","3 638 668"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Poland","PRODQNT","Jan.-Dec. 2014","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Poland","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Poland","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Poland","PRODQNT","Jan.-Dec. 2017","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Poland","PRODQNT","Jan.-Dec. 2018","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Poland","PRODQNT","Jan.-Dec. 2019","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Czechia","PRODQNT","Jan.-Dec. 2014","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Czechia","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Czechia","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Czechia","PRODQNT","Jan.-Dec. 2017","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Czechia","PRODQNT","Jan.-Dec. 2018","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Czechia","PRODQNT","Jan.-Dec. 2019","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Slovakia","PRODQNT","Jan.-Dec. 2014","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Slovakia","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Slovakia","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Slovakia","PRODQNT","Jan.-Dec. 2017","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Slovakia","PRODQNT","Jan.-Dec. 2018","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Slovakia","PRODQNT","Jan.-Dec. 2019","5 659 783"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Hungary","PRODQNT","Jan.-Dec. 2014","21 643 000"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Hungary","PRODQNT","Jan.-Dec. 2015","18 924 000"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Hungary","PRODQNT","Jan.-Dec. 2016","17 571 000"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Hungary","PRODQNT","Jan.-Dec. 2017","16 957 000"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Hungary","PRODQNT","Jan.-Dec. 2018","19 010 000"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Hungary","PRODQNT","Jan.-Dec. 2019","25 637 000"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Romania","PRODQNT","Jan.-Dec. 2014","3 731 500"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Romania","PRODQNT","Jan.-Dec. 2015","1 931 100"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Romania","PRODQNT","Jan.-Dec. 2016","3 186 300"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Romania","PRODQNT","Jan.-Dec. 2017","4 052 600"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Romania","PRODQNT","Jan.-Dec. 2018","2 957 800"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Romania","PRODQNT","Jan.-Dec. 2019","3 677 100"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Bulgaria","PRODQNT","Jan.-Dec. 2014","279 871"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Bulgaria","PRODQNT","Jan.-Dec. 2015","398 909"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Bulgaria","PRODQNT","Jan.-Dec. 2016","255 259"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Bulgaria","PRODQNT","Jan.-Dec. 2017","378 914"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Bulgaria","PRODQNT","Jan.-Dec. 2018","332 677"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Bulgaria","PRODQNT","Jan.-Dec. 2019","151 096"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Slovenia","PRODQNT","Jan.-Dec. 2014","133 983"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Slovenia","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Slovenia","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Slovenia","PRODQNT","Jan.-Dec. 2017","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Slovenia","PRODQNT","Jan.-Dec. 2018","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Slovenia","PRODQNT","Jan.-Dec. 2019","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Croatia","PRODQNT","Jan.-Dec. 2014","240 300"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Croatia","PRODQNT","Jan.-Dec. 2015","272 700"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Croatia","PRODQNT","Jan.-Dec. 2016","239 500"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Croatia","PRODQNT","Jan.-Dec. 2017","163 700"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Croatia","PRODQNT","Jan.-Dec. 2018","236 300"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Croatia","PRODQNT","Jan.-Dec. 2019","66 700"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Cyprus","PRODQNT","Jan.-Dec. 2014","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Cyprus","PRODQNT","Jan.-Dec. 2015","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Cyprus","PRODQNT","Jan.-Dec. 2016","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Cyprus","PRODQNT","Jan.-Dec. 2017","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Cyprus","PRODQNT","Jan.-Dec. 2018","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Cyprus","PRODQNT","Jan.-Dec. 2019","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Bosnia and Herzegovina","PRODQNT","Jan.-Dec. 2014","0"
"11021190","Sparkling wine from fresh grapes (excluding champagne; alcohol duty)","Bosnia and Herzegovina","PRODQNT","Jan.-Dec. 2015","0"
