date	voivodeship	region	infected_total
28.03.2020	Mazowieckie	Powiat przysuski	NA
29.03.2020	Mazowieckie	Powiat przysuski	NA
30.03.2020	Mazowieckie	Powiat przysuski	NA
31.03.2020	Mazowieckie	Powiat przysuski	NA
01.04.2020	Mazowieckie	Powiat przysuski	NA
02.04.2020	Mazowieckie	Powiat przysuski	NA
03.04.2020	Mazowieckie	Powiat przysuski	NA
04.04.2020	Mazowieckie	Powiat przysuski	NA
05.04.2020	Mazowieckie	Powiat przysuski	NA
06.04.2020	Mazowieckie	Powiat przysuski	NA
07.04.2020	Mazowieckie	Powiat przysuski	NA
08.04.2020	Mazowieckie	Powiat przysuski	10
09.04.2020	Mazowieckie	Powiat przysuski	10
10.04.2020	Mazowieckie	Powiat przysuski	11
11.04.2020	Mazowieckie	Powiat przysuski	11
12.04.2020	Mazowieckie	Powiat przysuski	12
13.04.2020	Mazowieckie	Powiat przysuski	12
14.04.2020	Mazowieckie	Powiat przysuski	13
15.04.2020	Mazowieckie	Powiat przysuski	13
16.04.2020	Mazowieckie	Powiat przysuski	13
17.04.2020	Mazowieckie	Powiat przysuski	15
18.04.2020	Mazowieckie	Powiat przysuski	15
19.04.2020	Mazowieckie	Powiat przysuski	15
20.04.2020	Mazowieckie	Powiat przysuski	15
21.04.2020	Mazowieckie	Powiat przysuski	16
22.04.2020	Mazowieckie	Powiat przysuski	16
23.04.2020	Mazowieckie	Powiat przysuski	16
24.04.2020	Mazowieckie	Powiat przysuski	16
25.04.2020	Mazowieckie	Powiat przysuski	16
26.04.2020	Mazowieckie	Powiat przysuski	16
27.04.2020	Mazowieckie	Powiat przysuski	16
28.04.2020	Mazowieckie	Powiat przysuski	16
29.04.2020	Mazowieckie	Powiat przysuski	17
30.04.2020	Mazowieckie	Powiat przysuski	17
01.05.2020	Mazowieckie	Powiat przysuski	17
02.05.2020	Mazowieckie	Powiat przysuski	17
03.05.2020	Mazowieckie	Powiat przysuski	17
04.05.2020	Mazowieckie	Powiat przysuski	18
05.05.2020	Mazowieckie	Powiat przysuski	18
06.05.2020	Mazowieckie	Powiat przysuski	18
07.05.2020	Mazowieckie	Powiat przysuski	18
08.05.2020	Mazowieckie	Powiat przysuski	19
09.05.2020	Mazowieckie	Powiat przysuski	20
10.05.2020	Mazowieckie	Powiat przysuski	20
11.05.2020	Mazowieckie	Powiat przysuski	20
12.05.2020	Mazowieckie	Powiat przysuski	20
13.05.2020	Mazowieckie	Powiat przysuski	20
14.05.2020	Mazowieckie	Powiat przysuski	20
15.05.2020	Mazowieckie	Powiat przysuski	20
16.05.2020	Mazowieckie	Powiat przysuski	20
17.05.2020	Mazowieckie	Powiat przysuski	20
18.05.2020	Mazowieckie	Powiat przysuski	20
19.05.2020	Mazowieckie	Powiat przysuski	20
20.05.2020	Mazowieckie	Powiat przysuski	20
21.05.2020	Mazowieckie	Powiat przysuski	20
22.05.2020	Mazowieckie	Powiat przysuski	20
23.05.2020	Mazowieckie	Powiat przysuski	20
24.05.2020	Mazowieckie	Powiat przysuski	20
25.05.2020	Mazowieckie	Powiat przysuski	20
26.05.2020	Mazowieckie	Powiat przysuski	20
27.05.2020	Mazowieckie	Powiat przysuski	20
28.05.2020	Mazowieckie	Powiat przysuski	20
29.05.2020	Mazowieckie	Powiat przysuski	20
30.05.2020	Mazowieckie	Powiat przysuski	20
31.05.2020	Mazowieckie	Powiat przysuski	20
01.06.2020	Mazowieckie	Powiat przysuski	20
02.06.2020	Mazowieckie	Powiat przysuski	20
03.06.2020	Mazowieckie	Powiat przysuski	20
04.06.2020	Mazowieckie	Powiat przysuski	20
05.06.2020	Mazowieckie	Powiat przysuski	20
06.06.2020	Mazowieckie	Powiat przysuski	21
07.06.2020	Mazowieckie	Powiat przysuski	21
08.06.2020	Mazowieckie	Powiat przysuski	35
09.06.2020	Mazowieckie	Powiat przysuski	35
10.06.2020	Mazowieckie	Powiat przysuski	35
11.06.2020	Mazowieckie	Powiat przysuski	35
12.06.2020	Mazowieckie	Powiat przysuski	38
13.06.2020	Mazowieckie	Powiat przysuski	39
14.06.2020	Mazowieckie	Powiat przysuski	46
15.06.2020	Mazowieckie	Powiat przysuski	49
16.06.2020	Mazowieckie	Powiat przysuski	52
17.06.2020	Mazowieckie	Powiat przysuski	53
18.06.2020	Mazowieckie	Powiat przysuski	57
19.06.2020	Mazowieckie	Powiat przysuski	63
20.06.2020	Mazowieckie	Powiat przysuski	66
21.06.2020	Mazowieckie	Powiat przysuski	69
22.06.2020	Mazowieckie	Powiat przysuski	71
23.06.2020	Mazowieckie	Powiat przysuski	72
24.06.2020	Mazowieckie	Powiat przysuski	74
25.06.2020	Mazowieckie	Powiat przysuski	76
26.06.2020	Mazowieckie	Powiat przysuski	77
27.06.2020	Mazowieckie	Powiat przysuski	79
28.06.2020	Mazowieckie	Powiat przysuski	80
29.06.2020	Mazowieckie	Powiat przysuski	80
30.06.2020	Mazowieckie	Powiat przysuski	80
01.07.2020	Mazowieckie	Powiat przysuski	80
02.07.2020	Mazowieckie	Powiat przysuski	91
03.07.2020	Mazowieckie	Powiat przysuski	91
04.07.2020	Mazowieckie	Powiat przysuski	91
05.07.2020	Mazowieckie	Powiat przysuski	91
06.07.2020	Mazowieckie	Powiat przysuski	94
07.07.2020	Mazowieckie	Powiat przysuski	95
08.07.2020	Mazowieckie	Powiat przysuski	96
09.07.2020	Mazowieckie	Powiat przysuski	100
10.07.2020	Mazowieckie	Powiat przysuski	100
11.07.2020	Mazowieckie	Powiat przysuski	100
12.07.2020	Mazowieckie	Powiat przysuski	100
13.07.2020	Mazowieckie	Powiat przysuski	100
14.07.2020	Mazowieckie	Powiat przysuski	100
15.07.2020	Mazowieckie	Powiat przysuski	100
16.07.2020	Mazowieckie	Powiat przysuski	100
17.07.2020	Mazowieckie	Powiat przysuski	102
18.07.2020	Mazowieckie	Powiat przysuski	103
19.07.2020	Mazowieckie	Powiat przysuski	103
20.07.2020	Mazowieckie	Powiat przysuski	103
21.07.2020	Mazowieckie	Powiat przysuski	103
22.07.2020	Mazowieckie	Powiat przysuski	103
23.07.2020	Mazowieckie	Powiat przysuski	103
24.07.2020	Mazowieckie	Powiat przysuski	103
25.07.2020	Mazowieckie	Powiat przysuski	103
26.07.2020	Mazowieckie	Powiat przysuski	103
27.07.2020	Mazowieckie	Powiat przysuski	103
28.07.2020	Mazowieckie	Powiat przysuski	103
29.07.2020	Mazowieckie	Powiat przysuski	103
30.07.2020	Mazowieckie	Powiat przysuski	103
31.07.2020	Mazowieckie	Powiat przysuski	103
01.08.2020	Mazowieckie	Powiat przysuski	103
02.08.2020	Mazowieckie	Powiat przysuski	104
03.08.2020	Mazowieckie	Powiat przysuski	104
04.08.2020	Mazowieckie	Powiat przysuski	104
05.08.2020	Mazowieckie	Powiat przysuski	104
06.08.2020	Mazowieckie	Powiat przysuski	104
07.08.2020	Mazowieckie	Powiat przysuski	104
08.08.2020	Mazowieckie	Powiat przysuski	104
09.08.2020	Mazowieckie	Powiat przysuski	104
10.08.2020	Mazowieckie	Powiat przysuski	104
11.08.2020	Mazowieckie	Powiat przysuski	104
12.08.2020	Mazowieckie	Powiat przysuski	104
13.08.2020	Mazowieckie	Powiat przysuski	104
14.08.2020	Mazowieckie	Powiat przysuski	106
15.08.2020	Mazowieckie	Powiat przysuski	106
16.08.2020	Mazowieckie	Powiat przysuski	106
17.08.2020	Mazowieckie	Powiat przysuski	106
18.08.2020	Mazowieckie	Powiat przysuski	106
19.08.2020	Mazowieckie	Powiat przysuski	106
20.08.2020	Mazowieckie	Powiat przysuski	108
21.08.2020	Mazowieckie	Powiat przysuski	108
22.08.2020	Mazowieckie	Powiat przysuski	108
23.08.2020	Mazowieckie	Powiat przysuski	108
24.08.2020	Mazowieckie	Powiat przysuski	108
25.08.2020	Mazowieckie	Powiat przysuski	108
26.08.2020	Mazowieckie	Powiat przysuski	108
27.08.2020	Mazowieckie	Powiat przysuski	111
28.08.2020	Mazowieckie	Powiat przysuski	112
29.08.2020	Mazowieckie	Powiat przysuski	113
30.08.2020	Mazowieckie	Powiat przysuski	113
31.08.2020	Mazowieckie	Powiat przysuski	116
01.09.2020	Mazowieckie	Powiat przysuski	116
02.09.2020	Mazowieckie	Powiat przysuski	116
03.09.2020	Mazowieckie	Powiat przysuski	116
04.09.2020	Mazowieckie	Powiat przysuski	118
05.09.2020	Mazowieckie	Powiat przysuski	118
06.09.2020	Mazowieckie	Powiat przysuski	119
07.09.2020	Mazowieckie	Powiat przysuski	119
08.09.2020	Mazowieckie	Powiat przysuski	120
09.09.2020	Mazowieckie	Powiat przysuski	120
10.09.2020	Mazowieckie	Powiat przysuski	121
11.09.2020	Mazowieckie	Powiat przysuski	121
12.09.2020	Mazowieckie	Powiat przysuski	124
13.09.2020	Mazowieckie	Powiat przysuski	124
14.09.2020	Mazowieckie	Powiat przysuski	124
15.09.2020	Mazowieckie	Powiat przysuski	125
16.09.2020	Mazowieckie	Powiat przysuski	125
17.09.2020	Mazowieckie	Powiat przysuski	125
18.09.2020	Mazowieckie	Powiat przysuski	126
19.09.2020	Mazowieckie	Powiat przysuski	126
20.09.2020	Mazowieckie	Powiat przysuski	127
21.09.2020	Mazowieckie	Powiat przysuski	127
22.09.2020	Mazowieckie	Powiat przysuski	127
23.09.2020	Mazowieckie	Powiat przysuski	128
24.09.2020	Mazowieckie	Powiat przysuski	130
25.09.2020	Mazowieckie	Powiat przysuski	130
26.09.2020	Mazowieckie	Powiat przysuski	130
27.09.2020	Mazowieckie	Powiat przysuski	130
28.09.2020	Mazowieckie	Powiat przysuski	130
29.09.2020	Mazowieckie	Powiat przysuski	130
30.09.2020	Mazowieckie	Powiat przysuski	131
01.10.2020	Mazowieckie	Powiat przysuski	132
02.10.2020	Mazowieckie	Powiat przysuski	133
03.10.2020	Mazowieckie	Powiat przysuski	133
04.10.2020	Mazowieckie	Powiat przysuski	134
05.10.2020	Mazowieckie	Powiat przysuski	135
06.10.2020	Mazowieckie	Powiat przysuski	138
07.10.2020	Mazowieckie	Powiat przysuski	145
08.10.2020	Mazowieckie	Powiat przysuski	145
09.10.2020	Mazowieckie	Powiat przysuski	148
10.10.2020	Mazowieckie	Powiat przysuski	149
11.10.2020	Mazowieckie	Powiat przysuski	150
12.10.2020	Mazowieckie	Powiat przysuski	156
13.10.2020	Mazowieckie	Powiat przysuski	158
14.10.2020	Mazowieckie	Powiat przysuski	173
15.10.2020	Mazowieckie	Powiat przysuski	191
16.10.2020	Mazowieckie	Powiat przysuski	195
17.10.2020	Mazowieckie	Powiat przysuski	202
18.10.2020	Mazowieckie	Powiat przysuski	258
19.10.2020	Mazowieckie	Powiat przysuski	268
20.10.2020	Mazowieckie	Powiat przysuski	274
21.10.2020	Mazowieckie	Powiat przysuski	280
22.10.2020	Mazowieckie	Powiat przysuski	286
23.10.2020	Mazowieckie	Powiat przysuski	290
24.10.2020	Mazowieckie	Powiat przysuski	326
25.10.2020	Mazowieckie	Powiat przysuski	361
26.10.2020	Mazowieckie	Powiat przysuski	387
27.10.2020	Mazowieckie	Powiat przysuski	410
28.10.2020	Mazowieckie	Powiat przysuski	422
29.10.2020	Mazowieckie	Powiat przysuski	466
30.10.2020	Mazowieckie	Powiat przysuski	498
31.10.2020	Mazowieckie	Powiat przysuski	506
01.11.2020	Mazowieckie	Powiat przysuski	519
02.11.2020	Mazowieckie	Powiat przysuski	543
03.11.2020	Mazowieckie	Powiat przysuski	563
04.11.2020	Mazowieckie	Powiat przysuski	584
05.11.2020	Mazowieckie	Powiat przysuski	591
06.11.2020	Mazowieckie	Powiat przysuski	642
07.11.2020	Mazowieckie	Powiat przysuski	663
08.11.2020	Mazowieckie	Powiat przysuski	693
09.11.2020	Mazowieckie	Powiat przysuski	697
10.11.2020	Mazowieckie	Powiat przysuski	714
11.11.2020	Mazowieckie	Powiat przysuski	728
12.11.2020	Mazowieckie	Powiat przysuski	733
13.11.2020	Mazowieckie	Powiat przysuski	736
14.11.2020	Mazowieckie	Powiat przysuski	745
15.11.2020	Mazowieckie	Powiat przysuski	758
16.11.2020	Mazowieckie	Powiat przysuski	759
17.11.2020	Mazowieckie	Powiat przysuski	769
18.11.2020	Mazowieckie	Powiat przysuski	775
19.11.2020	Mazowieckie	Powiat przysuski	783
20.11.2020	Mazowieckie	Powiat przysuski	800
21.11.2020	Mazowieckie	Powiat przysuski	808
22.11.2020	Mazowieckie	Powiat przysuski	827
23.11.2020	Mazowieckie	Powiat przysuski	856
04.03.2020	Mazowieckie	Powiat pułtuski	0
05.03.2020	Mazowieckie	Powiat pułtuski	0
06.03.2020	Mazowieckie	Powiat pułtuski	0
07.03.2020	Mazowieckie	Powiat pułtuski	0
08.03.2020	Mazowieckie	Powiat pułtuski	0
09.03.2020	Mazowieckie	Powiat pułtuski	0
10.03.2020	Mazowieckie	Powiat pułtuski	0
11.03.2020	Mazowieckie	Powiat pułtuski	0
12.03.2020	Mazowieckie	Powiat pułtuski	0
13.03.2020	Mazowieckie	Powiat pułtuski	0
14.03.2020	Mazowieckie	Powiat pułtuski	0
15.03.2020	Mazowieckie	Powiat pułtuski	0
16.03.2020	Mazowieckie	Powiat pułtuski	0
17.03.2020	Mazowieckie	Powiat pułtuski	0
18.03.2020	Mazowieckie	Powiat pułtuski	0
19.03.2020	Mazowieckie	Powiat pułtuski	0
20.03.2020	Mazowieckie	Powiat pułtuski	0
21.03.2020	Mazowieckie	Powiat pułtuski	0
22.03.2020	Mazowieckie	Powiat pułtuski	0
23.03.2020	Mazowieckie	Powiat pułtuski	0
24.03.2020	Mazowieckie	Powiat pułtuski	0
25.03.2020	Mazowieckie	Powiat pułtuski	0
26.03.2020	Mazowieckie	Powiat pułtuski	0
27.03.2020	Mazowieckie	Powiat pułtuski	0
28.03.2020	Mazowieckie	Powiat pułtuski	2
29.03.2020	Mazowieckie	Powiat pułtuski	2
30.03.2020	Mazowieckie	Powiat pułtuski	2
31.03.2020	Mazowieckie	Powiat pułtuski	2
01.04.2020	Mazowieckie	Powiat pułtuski	2
02.04.2020	Mazowieckie	Powiat pułtuski	2
03.04.2020	Mazowieckie	Powiat pułtuski	2
04.04.2020	Mazowieckie	Powiat pułtuski	3
05.04.2020	Mazowieckie	Powiat pułtuski	3
06.04.2020	Mazowieckie	Powiat pułtuski	4
07.04.2020	Mazowieckie	Powiat pułtuski	4
08.04.2020	Mazowieckie	Powiat pułtuski	4
09.04.2020	Mazowieckie	Powiat pułtuski	4
10.04.2020	Mazowieckie	Powiat pułtuski	4
11.04.2020	Mazowieckie	Powiat pułtuski	5
12.04.2020	Mazowieckie	Powiat pułtuski	6
13.04.2020	Mazowieckie	Powiat pułtuski	7
14.04.2020	Mazowieckie	Powiat pułtuski	7
15.04.2020	Mazowieckie	Powiat pułtuski	8
16.04.2020	Mazowieckie	Powiat pułtuski	8
17.04.2020	Mazowieckie	Powiat pułtuski	8
18.04.2020	Mazowieckie	Powiat pułtuski	8
19.04.2020	Mazowieckie	Powiat pułtuski	8
20.04.2020	Mazowieckie	Powiat pułtuski	8
21.04.2020	Mazowieckie	Powiat pułtuski	8
22.04.2020	Mazowieckie	Powiat pułtuski	8
23.04.2020	Mazowieckie	Powiat pułtuski	8
24.04.2020	Mazowieckie	Powiat pułtuski	8
25.04.2020	Mazowieckie	Powiat pułtuski	8
26.04.2020	Mazowieckie	Powiat pułtuski	8
27.04.2020	Mazowieckie	Powiat pułtuski	8
28.04.2020	Mazowieckie	Powiat pułtuski	8
29.04.2020	Mazowieckie	Powiat pułtuski	8
30.04.2020	Mazowieckie	Powiat pułtuski	8
01.05.2020	Mazowieckie	Powiat pułtuski	8
02.05.2020	Mazowieckie	Powiat pułtuski	8
03.05.2020	Mazowieckie	Powiat pułtuski	8
04.05.2020	Mazowieckie	Powiat pułtuski	8
05.05.2020	Mazowieckie	Powiat pułtuski	8
06.05.2020	Mazowieckie	Powiat pułtuski	9
07.05.2020	Mazowieckie	Powiat pułtuski	12
08.05.2020	Mazowieckie	Powiat pułtuski	12
09.05.2020	Mazowieckie	Powiat pułtuski	12
10.05.2020	Mazowieckie	Powiat pułtuski	12
11.05.2020	Mazowieckie	Powiat pułtuski	9
12.05.2020	Mazowieckie	Powiat pułtuski	9
13.05.2020	Mazowieckie	Powiat pułtuski	9
14.05.2020	Mazowieckie	Powiat pułtuski	9
15.05.2020	Mazowieckie	Powiat pułtuski	13
16.05.2020	Mazowieckie	Powiat pułtuski	13
17.05.2020	Mazowieckie	Powiat pułtuski	13
18.05.2020	Mazowieckie	Powiat pułtuski	13
19.05.2020	Mazowieckie	Powiat pułtuski	13
20.05.2020	Mazowieckie	Powiat pułtuski	13
21.05.2020	Mazowieckie	Powiat pułtuski	13
22.05.2020	Mazowieckie	Powiat pułtuski	13
23.05.2020	Mazowieckie	Powiat pułtuski	13
24.05.2020	Mazowieckie	Powiat pułtuski	13
25.05.2020	Mazowieckie	Powiat pułtuski	13
26.05.2020	Mazowieckie	Powiat pułtuski	13
27.05.2020	Mazowieckie	Powiat pułtuski	13
28.05.2020	Mazowieckie	Powiat pułtuski	13
29.05.2020	Mazowieckie	Powiat pułtuski	13
30.05.2020	Mazowieckie	Powiat pułtuski	13
31.05.2020	Mazowieckie	Powiat pułtuski	13
01.06.2020	Mazowieckie	Powiat pułtuski	13
02.06.2020	Mazowieckie	Powiat pułtuski	13
03.06.2020	Mazowieckie	Powiat pułtuski	13
04.06.2020	Mazowieckie	Powiat pułtuski	13
05.06.2020	Mazowieckie	Powiat pułtuski	13
06.06.2020	Mazowieckie	Powiat pułtuski	14
07.06.2020	Mazowieckie	Powiat pułtuski	14
08.06.2020	Mazowieckie	Powiat pułtuski	14
09.06.2020	Mazowieckie	Powiat pułtuski	14
10.06.2020	Mazowieckie	Powiat pułtuski	14
11.06.2020	Mazowieckie	Powiat pułtuski	14
12.06.2020	Mazowieckie	Powiat pułtuski	14
13.06.2020	Mazowieckie	Powiat pułtuski	14
14.06.2020	Mazowieckie	Powiat pułtuski	14
15.06.2020	Mazowieckie	Powiat pułtuski	14
16.06.2020	Mazowieckie	Powiat pułtuski	14
17.06.2020	Mazowieckie	Powiat pułtuski	14
18.06.2020	Mazowieckie	Powiat pułtuski	14
19.06.2020	Mazowieckie	Powiat pułtuski	14
20.06.2020	Mazowieckie	Powiat pułtuski	14
21.06.2020	Mazowieckie	Powiat pułtuski	15
22.06.2020	Mazowieckie	Powiat pułtuski	16
23.06.2020	Mazowieckie	Powiat pułtuski	15
24.06.2020	Mazowieckie	Powiat pułtuski	15
25.06.2020	Mazowieckie	Powiat pułtuski	15
26.06.2020	Mazowieckie	Powiat pułtuski	15
27.06.2020	Mazowieckie	Powiat pułtuski	15
28.06.2020	Mazowieckie	Powiat pułtuski	15
29.06.2020	Mazowieckie	Powiat pułtuski	16
30.06.2020	Mazowieckie	Powiat pułtuski	16
01.07.2020	Mazowieckie	Powiat pułtuski	16
02.07.2020	Mazowieckie	Powiat pułtuski	17
03.07.2020	Mazowieckie	Powiat pułtuski	17
04.07.2020	Mazowieckie	Powiat pułtuski	17
05.07.2020	Mazowieckie	Powiat pułtuski	17
06.07.2020	Mazowieckie	Powiat pułtuski	17
07.07.2020	Mazowieckie	Powiat pułtuski	17
08.07.2020	Mazowieckie	Powiat pułtuski	17
09.07.2020	Mazowieckie	Powiat pułtuski	17
10.07.2020	Mazowieckie	Powiat pułtuski	17
11.07.2020	Mazowieckie	Powiat pułtuski	17
12.07.2020	Mazowieckie	Powiat pułtuski	17
13.07.2020	Mazowieckie	Powiat pułtuski	17
14.07.2020	Mazowieckie	Powiat pułtuski	17
15.07.2020	Mazowieckie	Powiat pułtuski	17
16.07.2020	Mazowieckie	Powiat pułtuski	17
17.07.2020	Mazowieckie	Powiat pułtuski	17
18.07.2020	Mazowieckie	Powiat pułtuski	17
19.07.2020	Mazowieckie	Powiat pułtuski	17
20.07.2020	Mazowieckie	Powiat pułtuski	17
21.07.2020	Mazowieckie	Powiat pułtuski	17
22.07.2020	Mazowieckie	Powiat pułtuski	18
23.07.2020	Mazowieckie	Powiat pułtuski	19
24.07.2020	Mazowieckie	Powiat pułtuski	19
25.07.2020	Mazowieckie	Powiat pułtuski	19
26.07.2020	Mazowieckie	Powiat pułtuski	22
27.07.2020	Mazowieckie	Powiat pułtuski	22
28.07.2020	Mazowieckie	Powiat pułtuski	22
29.07.2020	Mazowieckie	Powiat pułtuski	22
30.07.2020	Mazowieckie	Powiat pułtuski	22
31.07.2020	Mazowieckie	Powiat pułtuski	22
01.08.2020	Mazowieckie	Powiat pułtuski	23
02.08.2020	Mazowieckie	Powiat pułtuski	29
03.08.2020	Mazowieckie	Powiat pułtuski	30
04.08.2020	Mazowieckie	Powiat pułtuski	31
05.08.2020	Mazowieckie	Powiat pułtuski	32
06.08.2020	Mazowieckie	Powiat pułtuski	32
07.08.2020	Mazowieckie	Powiat pułtuski	33
08.08.2020	Mazowieckie	Powiat pułtuski	35
09.08.2020	Mazowieckie	Powiat pułtuski	35
10.08.2020	Mazowieckie	Powiat pułtuski	35
11.08.2020	Mazowieckie	Powiat pułtuski	35
12.08.2020	Mazowieckie	Powiat pułtuski	35
13.08.2020	Mazowieckie	Powiat pułtuski	35
14.08.2020	Mazowieckie	Powiat pułtuski	35
15.08.2020	Mazowieckie	Powiat pułtuski	35
16.08.2020	Mazowieckie	Powiat pułtuski	36
17.08.2020	Mazowieckie	Powiat pułtuski	36
18.08.2020	Mazowieckie	Powiat pułtuski	36
19.08.2020	Mazowieckie	Powiat pułtuski	36
20.08.2020	Mazowieckie	Powiat pułtuski	36
21.08.2020	Mazowieckie	Powiat pułtuski	37
22.08.2020	Mazowieckie	Powiat pułtuski	37
23.08.2020	Mazowieckie	Powiat pułtuski	37
24.08.2020	Mazowieckie	Powiat pułtuski	37
25.08.2020	Mazowieckie	Powiat pułtuski	37
26.08.2020	Mazowieckie	Powiat pułtuski	37
27.08.2020	Mazowieckie	Powiat pułtuski	39
28.08.2020	Mazowieckie	Powiat pułtuski	39
29.08.2020	Mazowieckie	Powiat pułtuski	41
30.08.2020	Mazowieckie	Powiat pułtuski	43
31.08.2020	Mazowieckie	Powiat pułtuski	43
01.09.2020	Mazowieckie	Powiat pułtuski	43
02.09.2020	Mazowieckie	Powiat pułtuski	43
03.09.2020	Mazowieckie	Powiat pułtuski	43
04.09.2020	Mazowieckie	Powiat pułtuski	43
05.09.2020	Mazowieckie	Powiat pułtuski	43
06.09.2020	Mazowieckie	Powiat pułtuski	43
07.09.2020	Mazowieckie	Powiat pułtuski	43
08.09.2020	Mazowieckie	Powiat pułtuski	43
09.09.2020	Mazowieckie	Powiat pułtuski	43
10.09.2020	Mazowieckie	Powiat pułtuski	43
11.09.2020	Mazowieckie	Powiat pułtuski	43
12.09.2020	Mazowieckie	Powiat pułtuski	43
13.09.2020	Mazowieckie	Powiat pułtuski	43
14.09.2020	Mazowieckie	Powiat pułtuski	43
15.09.2020	Mazowieckie	Powiat pułtuski	43
16.09.2020	Mazowieckie	Powiat pułtuski	43
17.09.2020	Mazowieckie	Powiat pułtuski	44
18.09.2020	Mazowieckie	Powiat pułtuski	45
19.09.2020	Mazowieckie	Powiat pułtuski	45
20.09.2020	Mazowieckie	Powiat pułtuski	45
21.09.2020	Mazowieckie	Powiat pułtuski	45
22.09.2020	Mazowieckie	Powiat pułtuski	45
23.09.2020	Mazowieckie	Powiat pułtuski	46
24.09.2020	Mazowieckie	Powiat pułtuski	47
25.09.2020	Mazowieckie	Powiat pułtuski	52
26.09.2020	Mazowieckie	Powiat pułtuski	52
27.09.2020	Mazowieckie	Powiat pułtuski	52
28.09.2020	Mazowieckie	Powiat pułtuski	54
29.09.2020	Mazowieckie	Powiat pułtuski	54
30.09.2020	Mazowieckie	Powiat pułtuski	55
01.10.2020	Mazowieckie	Powiat pułtuski	57
02.10.2020	Mazowieckie	Powiat pułtuski	60
03.10.2020	Mazowieckie	Powiat pułtuski	63
04.10.2020	Mazowieckie	Powiat pułtuski	64
05.10.2020	Mazowieckie	Powiat pułtuski	65
06.10.2020	Mazowieckie	Powiat pułtuski	70
07.10.2020	Mazowieckie	Powiat pułtuski	74
08.10.2020	Mazowieckie	Powiat pułtuski	74
09.10.2020	Mazowieckie	Powiat pułtuski	74
10.10.2020	Mazowieckie	Powiat pułtuski	75
11.10.2020	Mazowieckie	Powiat pułtuski	76
12.10.2020	Mazowieckie	Powiat pułtuski	78
13.10.2020	Mazowieckie	Powiat pułtuski	82
14.10.2020	Mazowieckie	Powiat pułtuski	85
15.10.2020	Mazowieckie	Powiat pułtuski	88
16.10.2020	Mazowieckie	Powiat pułtuski	94
17.10.2020	Mazowieckie	Powiat pułtuski	98
18.10.2020	Mazowieckie	Powiat pułtuski	102
19.10.2020	Mazowieckie	Powiat pułtuski	104
20.10.2020	Mazowieckie	Powiat pułtuski	111
21.10.2020	Mazowieckie	Powiat pułtuski	239
22.10.2020	Mazowieckie	Powiat pułtuski	241
23.10.2020	Mazowieckie	Powiat pułtuski	251
24.10.2020	Mazowieckie	Powiat pułtuski	261
25.10.2020	Mazowieckie	Powiat pułtuski	267
26.10.2020	Mazowieckie	Powiat pułtuski	276
27.10.2020	Mazowieckie	Powiat pułtuski	296
28.10.2020	Mazowieckie	Powiat pułtuski	306
29.10.2020	Mazowieckie	Powiat pułtuski	337
30.10.2020	Mazowieckie	Powiat pułtuski	366
31.10.2020	Mazowieckie	Powiat pułtuski	375
01.11.2020	Mazowieckie	Powiat pułtuski	403
02.11.2020	Mazowieckie	Powiat pułtuski	414
03.11.2020	Mazowieckie	Powiat pułtuski	446
04.11.2020	Mazowieckie	Powiat pułtuski	475
05.11.2020	Mazowieckie	Powiat pułtuski	503
06.11.2020	Mazowieckie	Powiat pułtuski	536
07.11.2020	Mazowieckie	Powiat pułtuski	554
08.11.2020	Mazowieckie	Powiat pułtuski	577
