Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,TimeDim,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19246475,SDGAIRBOD,COUNTRY,LBR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,0[ 0–1],0.45104,0.35719,0.53233,,2018-05-28T14:23:40.66+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246478,SDGAIRBOD,COUNTRY,LBR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,13[ 11–14],12.58043,10.83621,14.30764,,2018-05-28T14:23:40.753+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246481,SDGAIRBOD,COUNTRY,LBY,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,5[ 4–6],5.14836,3.96221,6.41106,,2018-05-28T14:23:40.857+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246490,SDGAIRBOD,COUNTRY,LBY,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,26[ 22–30],26.04021,21.65782,30.25148,,2018-05-28T14:23:41.127+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246493,SDGAIRBOD,COUNTRY,LBY,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,3[ 2–4],2.56984,1.64182,3.54553,,2018-05-28T14:23:41.227+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246496,SDGAIRBOD,COUNTRY,LBY,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,6[ 5–7],6.05192,4.86899,7.47821,,2018-05-28T14:23:41.32+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246499,SDGAIRBOD,COUNTRY,LCA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,6[ 4–9],6.24352,3.88724,8.92197,,2018-05-28T14:23:41.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246508,SDGAIRBOD,COUNTRY,LCA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,13[ 10–16],13.0386,9.95062,15.89338,,2018-05-28T14:23:41.78+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246511,SDGAIRBOD,COUNTRY,LCA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,1[ 1–2],1.46271,0.80855,2.21309,,2018-05-28T14:23:41.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246514,SDGAIRBOD,COUNTRY,LCA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,11[ 7–17],11.02436,7.49705,16.78897,,2018-05-28T14:23:42.013+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246517,SDGAIRBOD,COUNTRY,LKA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,12[ 10–15],12.45488,9.97311,14.82013,,2018-05-28T14:23:42.1+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246526,SDGAIRBOD,COUNTRY,LKA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,45[ 36–53],44.74548,36.26004,53.01618,,2018-05-28T14:23:42.42+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246529,SDGAIRBOD,COUNTRY,LKA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,3[ 2–4],3.02124,2.20861,3.78511,,2018-05-28T14:23:42.513+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246532,SDGAIRBOD,COUNTRY,LKA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,17[ 13–21],16.63111,12.61512,20.74604,,2018-05-28T14:23:42.62+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246535,SDGAIRBOD,COUNTRY,LSO,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,48[ 39–57],48.368,39.34612,56.60202,,2018-05-28T14:23:42.733+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246544,SDGAIRBOD,COUNTRY,LSO,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,23[ 19–27],22.59233,19.04628,26.63152,,2018-05-28T14:23:43.037+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246547,SDGAIRBOD,COUNTRY,LSO,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,1[ 1–1],0.79332,0.57641,0.99362,,2018-05-28T14:23:43.13+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246550,SDGAIRBOD,COUNTRY,LSO,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,22[ 18–27],22.47661,18.46553,27.21335,,2018-05-28T14:23:43.223+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246553,SDGAIRBOD,COUNTRY,LTU,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,3[ 1–5],2.56547,0.87623,4.90082,,2018-05-28T14:23:43.307+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246562,SDGAIRBOD,COUNTRY,LTU,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,58[ 38–79],57.51944,37.64989,78.54378,,2018-05-28T14:23:43.573+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246565,SDGAIRBOD,COUNTRY,LTU,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,3[ 1–5],3.12654,1.48279,5.29295,,2018-05-28T14:23:43.667+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246568,SDGAIRBOD,COUNTRY,LTU,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,16[ 9–33],16.40189,8.7075,33.03016,,2018-05-28T14:23:43.78+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246571,SDGAIRBOD,COUNTRY,LUX,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,2[ 1–4],1.87022,0.53109,3.86696,,2018-05-28T14:23:43.877+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246580,SDGAIRBOD,COUNTRY,LUX,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,11[ 7–15],10.56971,6.76882,14.73144,,2018-05-28T14:23:44.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246583,SDGAIRBOD,COUNTRY,LUX,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,3[ 1–4],2.52639,1.12572,4.45308,,2018-05-28T14:23:44.337+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246586,SDGAIRBOD,COUNTRY,LUX,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,3[ 1–8],3.38241,1.48736,7.79383,,2018-05-28T14:23:44.43+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246589,SDGAIRBOD,COUNTRY,LVA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,4[ 2–6],3.62598,1.67172,6.04041,,2018-05-28T14:23:44.52+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246598,SDGAIRBOD,COUNTRY,LVA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,59[ 40–82],59.46498,39.68566,81.80272,,2018-05-28T14:23:44.837+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246601,SDGAIRBOD,COUNTRY,LVA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,6[ 3–11],5.9057,2.70507,10.85918,,2018-05-28T14:23:44.94+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246604,SDGAIRBOD,COUNTRY,LVA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,26[ 14–48],25.87085,13.98735,47.88564,,2018-05-28T14:23:45.127+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246607,SDGAIRBOD,COUNTRY,MAR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,6[ 4–8],5.89312,4.04684,8.17769,,2018-05-28T14:23:45.223+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246616,SDGAIRBOD,COUNTRY,MAR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,23[ 17–29],22.56293,17.08756,28.77764,,2018-05-28T14:23:45.57+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246619,SDGAIRBOD,COUNTRY,MAR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,2[ 1–3],2.22269,1.28171,3.30834,,2018-05-28T14:23:45.693+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246622,SDGAIRBOD,COUNTRY,MAR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,6[ 4–9],6.09452,4.16316,9.26928,,2018-05-28T14:23:45.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246643,SDGAIRBOD,COUNTRY,MDA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,6[ 3–10],5.93999,2.82239,10.05778,,2018-05-28T14:23:46.643+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246652,SDGAIRBOD,COUNTRY,MDA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,69[ 48–99],68.93715,48.39175,99.1845,,2018-05-28T14:23:47.027+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246655,SDGAIRBOD,COUNTRY,MDA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,5[ 2–9],4.57965,2.04428,9.13419,,2018-05-28T14:23:47.143+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246658,SDGAIRBOD,COUNTRY,MDA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,22[ 14–36],22.23651,14.35392,35.68468,,2018-05-28T14:23:47.283+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246661,SDGAIRBOD,COUNTRY,MDG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,35[ 30–40],35.38162,29.99123,39.64479,,2018-05-28T14:23:47.41+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246670,SDGAIRBOD,COUNTRY,MDG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,15[ 13–17],15.01031,13.32225,16.70584,,2018-05-28T14:23:47.727+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246673,SDGAIRBOD,COUNTRY,MDG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,2[ 1–2],1.87246,1.45071,2.24856,,2018-05-28T14:23:47.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246676,SDGAIRBOD,COUNTRY,MDG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,19[ 17–22],19.0554,16.67959,21.62646,,2018-05-28T14:23:47.927+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246679,SDGAIRBOD,COUNTRY,MDV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,1[ 0–2],0.75589,0.22647,1.58305,,2018-05-28T14:23:48.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246688,SDGAIRBOD,COUNTRY,MDV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,8[ 6–13],8.37681,5.68298,12.70112,,2018-05-28T14:23:48.34+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246691,SDGAIRBOD,COUNTRY,MDV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,0[ 0–1],0.47221,0.14897,1.16642,,2018-05-28T14:23:48.443+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246694,SDGAIRBOD,COUNTRY,MDV,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,2[ 1–3],1.74038,0.99201,3.15,,2018-05-28T14:23:48.52+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246697,SDGAIRBOD,COUNTRY,MEX,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,5[ 4–7],5.37274,3.96681,7.06894,,2018-05-28T14:23:48.62+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246706,SDGAIRBOD,COUNTRY,MEX,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,15[ 12–19],15.30448,11.98004,18.78888,,2018-05-28T14:23:48.897+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246709,SDGAIRBOD,COUNTRY,MEX,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,1[ 1–2],1.31326,0.78508,1.83004,,2018-05-28T14:23:48.997+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246712,SDGAIRBOD,COUNTRY,MEX,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,4[ 3–6],4.43124,3.23745,6.08595,,2018-05-28T14:23:49.08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246733,SDGAIRBOD,COUNTRY,MKD,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,3[ 2–4],2.95114,2.22196,3.63564,,2018-05-28T14:23:49.777+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246742,SDGAIRBOD,COUNTRY,MKD,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,48[ 37–59],47.83969,37.31578,59.40985,,2018-05-28T14:23:50.077+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246745,SDGAIRBOD,COUNTRY,MKD,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,16[ 10–21],15.82071,10.34728,21.28207,,2018-05-28T14:23:50.18+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246748,SDGAIRBOD,COUNTRY,MKD,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,44[ 32–57],43.56584,31.74649,57.42291,,2018-05-28T14:23:50.28+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246751,SDGAIRBOD,COUNTRY,MLI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,55[ 47–61],54.70221,46.61713,61.13726,,2018-05-28T14:23:50.37+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246760,SDGAIRBOD,COUNTRY,MLI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,24[ 21–27],23.76318,20.97917,26.50383,,2018-05-28T14:23:50.687+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246763,SDGAIRBOD,COUNTRY,MLI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,1[ 0–1],0.55645,0.44382,0.65089,,2018-05-28T14:23:50.817+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246766,SDGAIRBOD,COUNTRY,MLI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,16[ 14–18],16.2516,14.28165,18.25344,,2018-05-28T14:23:50.907+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246769,SDGAIRBOD,COUNTRY,MLT,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,5[ 2–10],5.3969,2.13264,9.65573,,2018-05-28T14:23:51+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246778,SDGAIRBOD,COUNTRY,MLT,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,24[ 17–32],24.10556,16.52987,31.95138,,2018-05-28T14:23:51.287+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246781,SDGAIRBOD,COUNTRY,MLT,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,4[ 2–6],3.51528,1.7357,5.8047,,2018-05-28T14:23:51.397+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246784,SDGAIRBOD,COUNTRY,MLT,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,6[ 3–12],5.94868,3.00662,11.97703,,2018-05-28T14:23:51.49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246787,SDGAIRBOD,COUNTRY,MMR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,24[ 20–28],24.26389,20.31621,27.75815,,2018-05-28T14:23:51.58+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246796,SDGAIRBOD,COUNTRY,MMR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,24[ 20–27],23.5024,20.09723,26.67333,,2018-05-28T14:23:51.873+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246799,SDGAIRBOD,COUNTRY,MMR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,9[ 7–11],9.30838,7.14879,11.05682,,2018-05-28T14:23:51.967+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246802,SDGAIRBOD,COUNTRY,MMR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,34[ 28–40],33.89521,28.48256,39.71095,,2018-05-28T14:23:52.073+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246805,SDGAIRBOD,COUNTRY,MNE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,4[ 2–5],3.57586,2.2736,4.7879,,2018-05-28T14:23:52.17+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246814,SDGAIRBOD,COUNTRY,MNE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,59[ 41–78],59.04539,41.42524,77.86108,,2018-05-28T14:23:52.467+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246817,SDGAIRBOD,COUNTRY,MNE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,18[ 10–25],17.6828,10.21863,25.30359,,2018-05-28T14:23:52.56+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246820,SDGAIRBOD,COUNTRY,MNE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,49[ 32–71],49.14621,31.5549,71.13893,,2018-05-28T14:23:52.65+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246823,SDGAIRBOD,COUNTRY,MNG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,7[ 5–8],6.67733,5.41611,7.79813,,2018-05-28T14:23:52.743+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246832,SDGAIRBOD,COUNTRY,MNG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,46[ 39–54],46.4007,38.79542,54.31388,,2018-05-28T14:23:53.03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246835,SDGAIRBOD,COUNTRY,MNG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,6[ 5–8],6.37913,4.59038,8.01906,,2018-05-28T14:23:53.14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246838,SDGAIRBOD,COUNTRY,MNG,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,34[ 28–40],33.76273,28.20212,39.50444,,2018-05-28T14:23:53.247+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246841,SDGAIRBOD,COUNTRY,MOZ,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,38[ 32–43],38.03338,32.27234,42.76433,,2018-05-28T14:23:53.34+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246850,SDGAIRBOD,COUNTRY,MOZ,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,11[ 9–12],10.59288,9.21224,11.94188,,2018-05-28T14:23:53.667+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246853,SDGAIRBOD,COUNTRY,MOZ,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,1[ 1–1],0.67322,0.533,0.80052,,2018-05-28T14:23:53.773+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246856,SDGAIRBOD,COUNTRY,MOZ,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,11[ 9–13],11.08833,9.45851,12.67559,,2018-05-28T14:23:53.86+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246859,SDGAIRBOD,COUNTRY,MRT,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,48[ 39–57],47.9651,38.71637,56.87917,,2018-05-28T14:23:53.96+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246868,SDGAIRBOD,COUNTRY,MRT,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,22[ 19–26],22.4331,18.79718,26.2961,,2018-05-28T14:23:54.407+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246871,SDGAIRBOD,COUNTRY,MRT,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,0[ 0–0],0.35871,0.2623,0.45489,,2018-05-28T14:23:54.49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246874,SDGAIRBOD,COUNTRY,MRT,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,11[ 9–13],10.90876,9.08442,13.06657,,2018-05-28T14:23:54.587+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246877,SDGAIRBOD,COUNTRY,MUS,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,4[ 2–8],3.76874,1.61737,7.75754,,2018-05-28T14:23:54.677+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246886,SDGAIRBOD,COUNTRY,MUS,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,23[ 16–36],22.82776,15.81612,36.15039,,2018-05-28T14:23:54.983+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246889,SDGAIRBOD,COUNTRY,MUS,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,2[ 1–4],1.74168,0.71023,3.98476,,2018-05-28T14:23:55.08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246892,SDGAIRBOD,COUNTRY,MUS,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,10[ 6–17],10.05544,6.47324,17.13595,,2018-05-28T14:23:55.177+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246895,SDGAIRBOD,COUNTRY,MWI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,31[ 26–35],31.18993,26.35838,35.02163,,2018-05-28T14:23:55.287+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246904,SDGAIRBOD,COUNTRY,MWI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,11[ 10–13],11.19125,9.66203,12.66073,,2018-05-28T14:23:55.597+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246907,SDGAIRBOD,COUNTRY,MWI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,0[ 0–0],0.25161,0.19759,0.29741,,2018-05-28T14:23:55.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246910,SDGAIRBOD,COUNTRY,MWI,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,7[ 6–8],6.99377,5.88159,8.11983,,2018-05-28T14:23:55.783+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246913,SDGAIRBOD,COUNTRY,MYS,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,8[ 4–16],8.07777,3.76392,15.7861,,2018-05-28T14:23:55.877+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246922,SDGAIRBOD,COUNTRY,MYS,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,17[ 13–24],17.02543,12.77123,24.25274,,2018-05-28T14:23:56.197+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246925,SDGAIRBOD,COUNTRY,MYS,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,2[ 1–4],1.92726,0.8609,4.46989,,2018-05-28T14:23:56.287+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246928,SDGAIRBOD,COUNTRY,MYS,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,5[ 4–8],5.26085,3.59335,8.48768,,2018-05-28T14:23:56.39+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19246931,SDGAIRBOD,COUNTRY,NAM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,33[ 26–40],33.06851,26.29609,39.82196,,2018-05-28T14:23:56.483+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
