"","date","pos","artistName","no","color"
"52",2020-01-06,2,"    Dorian Electra",21,"#FB8072"
"53",2020-01-06,3,"       Oliver Tree",5,"#80B1D3"
"54",2020-01-06,4,"        Kanye West",4,"#FFED6F"
"55",2020-01-06,5,"            Masego",4,"#BEBADA"
"56",2020-01-06,6,"           PRO8L3M",4,"#FDB462"
"57",2020-01-06,7,"      The National",4,"#FFFFB3"
"58",2020-01-06,8,"     John Williams",3,"#FCCDE5"
"59",2020-01-06,9,"      Kaz Ba豉gane",3,"#B3DE69"
"60",2020-01-06,10,"   Rau Performance",3,"#FFFFB3"
"61",2020-01-07,1,"    Dorian Electra",39,"#FB8072"
"62",2020-01-07,2,"         clipping.",33,"#D9D9D9"
"63",2020-01-07,3,"      Denzel Curry",8,"#FCCDE5"
"64",2020-01-07,4,"       Oliver Tree",5,"#80B1D3"
"65",2020-01-07,5,"            Frosti",4,"#D9D9D9"
"66",2020-01-07,6,"        Kanye West",4,"#FFED6F"
"67",2020-01-07,7,"     Lingua Ignota",4,"#CCEBC5"
"68",2020-01-07,8,"            Masego",4,"#BEBADA"
"69",2020-01-07,9,"           PRO8L3M",4,"#FDB462"
"70",2020-01-07,10,"      The National",4,"#FFFFB3"
"71",2020-01-08,1,"    Dorian Electra",44,"#FB8072"
"72",2020-01-08,2,"         clipping.",34,"#D9D9D9"
"73",2020-01-08,3,"  Daniel Pemberton",11,"#FDB462"
"74",2020-01-08,4,"      Denzel Curry",8,"#FCCDE5"
"75",2020-01-08,5,"           Dis Fig",7,"#FCCDE5"
"76",2020-01-08,6,"       Oliver Tree",5,"#80B1D3"
"77",2020-01-08,7,"            Frosti",4,"#D9D9D9"
"78",2020-01-08,8,"        Kanye West",4,"#FFED6F"
"79",2020-01-08,9,"     Lingua Ignota",4,"#CCEBC5"
"80",2020-01-08,10,"            Masego",4,"#BEBADA"
"81",2020-01-09,1,"    Dorian Electra",46,"#FB8072"
"82",2020-01-09,2,"         clipping.",43,"#D9D9D9"
"83",2020-01-09,3,"  Daniel Pemberton",11,"#FDB462"
"84",2020-01-09,4,"      Denzel Curry",8,"#FCCDE5"
"85",2020-01-09,5,"           Dis Fig",7,"#FCCDE5"
"86",2020-01-09,6,"       Oliver Tree",5,"#80B1D3"
"87",2020-01-09,7,"            Frosti",4,"#D9D9D9"
"88",2020-01-09,8,"        Kanye West",4,"#FFED6F"
"89",2020-01-09,9,"              Koza",4,"#CCEBC5"
"90",2020-01-09,10,"     Lingua Ignota",4,"#CCEBC5"
"91",2020-01-10,1,"         clipping.",47,"#D9D9D9"
"92",2020-01-10,2,"    Dorian Electra",46,"#FB8072"
"93",2020-01-10,3,"  Daniel Pemberton",11,"#FDB462"
"94",2020-01-10,4,"           Dis Fig",11,"#FCCDE5"
"95",2020-01-10,5,"      Denzel Curry",8,"#FCCDE5"
"96",2020-01-10,6,"          Lil Peep",7,"#B3DE69"
"97",2020-01-10,7,"       Oliver Tree",5,"#80B1D3"
"98",2020-01-10,8,"      The National",5,"#FFFFB3"
"99",2020-01-10,9,"            Frosti",4,"#D9D9D9"
"100",2020-01-10,10,"        Kanye West",4,"#FFED6F"
"101",2020-01-11,1,"         clipping.",47,"#D9D9D9"
"102",2020-01-11,2,"    Dorian Electra",46,"#FB8072"
"103",2020-01-11,3,"  Daniel Pemberton",11,"#FDB462"
"104",2020-01-11,4,"           Dis Fig",11,"#FCCDE5"
"105",2020-01-11,5,"           Jetlagz",10,"#8DD3C7"
"106",2020-01-11,6,"        Kanye West",10,"#FFED6F"
"107",2020-01-11,7,"      BROCKHAMPTON",9,"#80B1D3"
"108",2020-01-11,8,"      Denzel Curry",8,"#FCCDE5"
"109",2020-01-11,9,"          Lil Peep",7,"#B3DE69"
"110",2020-01-11,10,"     Jan-Rapowanie",5,"#8DD3C7"
"111",2020-01-12,1,"         clipping.",47,"#D9D9D9"
"112",2020-01-12,2,"    Dorian Electra",46,"#FB8072"
"113",2020-01-12,3,"            Bedoes",13,"#FDB462"
"114",2020-01-12,4,"  Daniel Pemberton",11,"#FDB462"
"115",2020-01-12,5,"           Dis Fig",11,"#FCCDE5"
"116",2020-01-12,6,"           Jetlagz",10,"#8DD3C7"
"117",2020-01-12,7,"        Kanye West",10,"#FFED6F"
"118",2020-01-12,8,"      BROCKHAMPTON",9,"#80B1D3"
"119",2020-01-12,9,"      Denzel Curry",8,"#FCCDE5"
"120",2020-01-12,10,"          Lil Peep",7,"#B3DE69"
"121",2020-01-13,1,"         clipping.",47,"#D9D9D9"
"122",2020-01-13,2,"    Dorian Electra",46,"#FB8072"
"123",2020-01-13,3,"           Dis Fig",23,"#FCCDE5"
"124",2020-01-13,4,"            Bedoes",17,"#FDB462"
"125",2020-01-13,5,"  Daniel Pemberton",11,"#FDB462"
"126",2020-01-13,6,"           Jetlagz",10,"#8DD3C7"
"127",2020-01-13,7,"        Kanye West",10,"#FFED6F"
"128",2020-01-13,8,"      BROCKHAMPTON",9,"#80B1D3"
"129",2020-01-13,9,"      Denzel Curry",8,"#FCCDE5"
"130",2020-01-13,10,"          Lil Peep",7,"#B3DE69"
"131",2020-01-14,1,"         clipping.",47,"#D9D9D9"
"132",2020-01-14,2,"    Dorian Electra",46,"#FB8072"
"133",2020-01-14,3,"    Ralph Kaminski",27,"#FFED6F"
"134",2020-01-14,4,"            Bedoes",23,"#FDB462"
"135",2020-01-14,5,"           Dis Fig",23,"#FCCDE5"
"136",2020-01-14,6,"  Daniel Pemberton",11,"#FDB462"
"137",2020-01-14,7,"           Jetlagz",10,"#8DD3C7"
"138",2020-01-14,8,"        Kanye West",10,"#FFED6F"
"139",2020-01-14,9,"      BROCKHAMPTON",9,"#80B1D3"
"140",2020-01-14,10,"      Denzel Curry",8,"#FCCDE5"
"141",2020-01-15,1,"         clipping.",50,"#D9D9D9"
"142",2020-01-15,2,"    Dorian Electra",47,"#FB8072"
"143",2020-01-15,3,"    Ralph Kaminski",34,"#FFED6F"
"144",2020-01-15,4,"            Bedoes",30,"#FDB462"
"145",2020-01-15,5,"           Dis Fig",23,"#FCCDE5"
"146",2020-01-15,6,"  Daniel Pemberton",11,"#FDB462"
"147",2020-01-15,7,"           Jetlagz",11,"#8DD3C7"
"148",2020-01-15,8,"       Oliver Tree",11,"#80B1D3"
"149",2020-01-15,9,"      BROCKHAMPTON",10,"#80B1D3"
"150",2020-01-15,10,"        Kanye West",10,"#FFED6F"
"151",2020-01-16,1,"         clipping.",50,"#D9D9D9"
"152",2020-01-16,2,"    Dorian Electra",47,"#FB8072"
"153",2020-01-16,3,"    Ralph Kaminski",44,"#FFED6F"
"154",2020-01-16,4,"            Bedoes",30,"#FDB462"
"155",2020-01-16,5,"           Dis Fig",23,"#FCCDE5"
"156",2020-01-16,6,"  Daniel Pemberton",11,"#FDB462"
"157",2020-01-16,7,"    Injury Reserve",11,"#8DD3C7"
"158",2020-01-16,8,"           Jetlagz",11,"#8DD3C7"
"159",2020-01-16,9,"       Oliver Tree",11,"#80B1D3"
"160",2020-01-16,10,"          slowthai",11,"#8DD3C7"
"161",2020-01-17,1,"         clipping.",50,"#D9D9D9"
"162",2020-01-17,2,"    Dorian Electra",47,"#FB8072"
"163",2020-01-17,3,"    Ralph Kaminski",45,"#FFED6F"
"164",2020-01-17,4,"            Bedoes",34,"#FDB462"
"165",2020-01-17,5,"           Dis Fig",23,"#FCCDE5"
"166",2020-01-17,6,"  Daniel Pemberton",11,"#FDB462"
"167",2020-01-17,7,"    Daria Zawia這w",11,"#FCCDE5"
"168",2020-01-17,8,"    Injury Reserve",11,"#8DD3C7"
"169",2020-01-17,9,"           Jetlagz",11,"#8DD3C7"
"170",2020-01-17,10,"       Oliver Tree",11,"#80B1D3"
"171",2020-01-18,1,"    Ralph Kaminski",52,"#FFED6F"
"172",2020-01-18,2,"         clipping.",50,"#D9D9D9"
"173",2020-01-18,3,"    Dorian Electra",47,"#FB8072"
"174",2020-01-18,4,"            Bedoes",34,"#FDB462"
"175",2020-01-18,5,"           Dis Fig",23,"#FCCDE5"
"176",2020-01-18,6,"       Oliver Tree",18,"#80B1D3"
"177",2020-01-18,7,"    Daria Zawia這w",12,"#FCCDE5"
"178",2020-01-18,8,"  Daniel Pemberton",11,"#FDB462"
"179",2020-01-18,9,"    Injury Reserve",11,"#8DD3C7"
"180",2020-01-18,10,"           Jetlagz",11,"#8DD3C7"
"181",2020-01-19,1,"    Ralph Kaminski",54,"#FFED6F"
"182",2020-01-19,2,"         clipping.",52,"#D9D9D9"
"183",2020-01-19,3,"            Bedoes",49,"#FDB462"
"184",2020-01-19,4,"    Dorian Electra",47,"#FB8072"
"185",2020-01-19,5,"           Dis Fig",23,"#FCCDE5"
"186",2020-01-19,6,"       Oliver Tree",19,"#80B1D3"
"187",2020-01-19,7,"    Daria Zawia這w",12,"#FCCDE5"
"188",2020-01-19,8,"  Daniel Pemberton",11,"#FDB462"
"189",2020-01-19,9,"    Injury Reserve",11,"#8DD3C7"
"190",2020-01-19,10,"           Jetlagz",11,"#8DD3C7"
"191",2020-01-20,1,"            Bedoes",54,"#FDB462"
"192",2020-01-20,2,"    Ralph Kaminski",54,"#FFED6F"
"193",2020-01-20,3,"         clipping.",52,"#D9D9D9"
"194",2020-01-20,4,"    Dorian Electra",48,"#FB8072"
"195",2020-01-20,5,"           Dis Fig",23,"#FCCDE5"
"196",2020-01-20,6,"  Michael Kiwanuka",22,"#FCCDE5"
"197",2020-01-20,7,"       Oliver Tree",19,"#80B1D3"
"198",2020-01-20,8,"      BROCKHAMPTON",16,"#80B1D3"
"199",2020-01-20,9,"    Daria Zawia這w",13,"#FCCDE5"
"200",2020-01-20,10,"  Daniel Pemberton",11,"#FDB462"
"201",2020-01-21,1,"    Dorian Electra",59,"#FB8072"
"202",2020-01-21,2,"            Bedoes",54,"#FDB462"
"203",2020-01-21,3,"    Ralph Kaminski",54,"#FFED6F"
"204",2020-01-21,4,"         clipping.",53,"#D9D9D9"
"205",2020-01-21,5,"  Michael Kiwanuka",25,"#FCCDE5"
"206",2020-01-21,6,"           Dis Fig",23,"#FCCDE5"
"207",2020-01-21,7,"       Oliver Tree",19,"#80B1D3"
"208",2020-01-21,8,"      BROCKHAMPTON",16,"#80B1D3"
"209",2020-01-21,9,"           Jetlagz",15,"#8DD3C7"
"210",2020-01-21,10,"    Daria Zawia這w",13,"#FCCDE5"
"211",2020-01-22,1,"         clipping.",67,"#D9D9D9"
"212",2020-01-22,2,"    Dorian Electra",59,"#FB8072"
"213",2020-01-22,3,"            Bedoes",54,"#FDB462"
"214",2020-01-22,4,"    Ralph Kaminski",54,"#FFED6F"
"215",2020-01-22,5,"  Michael Kiwanuka",25,"#FCCDE5"
"216",2020-01-22,6,"           Dis Fig",23,"#FCCDE5"
"217",2020-01-22,7,"       Oliver Tree",19,"#80B1D3"
"218",2020-01-22,8,"      BROCKHAMPTON",16,"#80B1D3"
"219",2020-01-22,9,"           Jetlagz",15,"#8DD3C7"
"220",2020-01-22,10,"    Daria Zawia這w",13,"#FCCDE5"
"221",2020-01-23,1,"         clipping.",73,"#D9D9D9"
"222",2020-01-23,2,"    Dorian Electra",59,"#FB8072"
"223",2020-01-23,3,"            Bedoes",54,"#FDB462"
"224",2020-01-23,4,"    Ralph Kaminski",54,"#FFED6F"
"225",2020-01-23,5,"  Michael Kiwanuka",25,"#FCCDE5"
"226",2020-01-23,6,"           Dis Fig",23,"#FCCDE5"
"227",2020-01-23,7,"       Oliver Tree",19,"#80B1D3"
"228",2020-01-23,8,"           Jetlagz",18,"#8DD3C7"
"229",2020-01-23,9,"      BROCKHAMPTON",16,"#80B1D3"
"230",2020-01-23,10,"     Jan-Rapowanie",16,"#8DD3C7"
"231",2020-01-24,1,"         clipping.",73,"#D9D9D9"
"232",2020-01-24,2,"            Bedoes",60,"#FDB462"
"233",2020-01-24,3,"    Dorian Electra",59,"#FB8072"
"234",2020-01-24,4,"    Ralph Kaminski",54,"#FFED6F"
"235",2020-01-24,5,"  Michael Kiwanuka",25,"#FCCDE5"
"236",2020-01-24,6,"           Dis Fig",23,"#FCCDE5"
"237",2020-01-24,7,"       Oliver Tree",19,"#80B1D3"
"238",2020-01-24,8,"           Jetlagz",18,"#8DD3C7"
"239",2020-01-24,9,"      BROCKHAMPTON",16,"#80B1D3"
"240",2020-01-24,10,"     Jan-Rapowanie",16,"#8DD3C7"
"241",2020-01-25,1,"         clipping.",82,"#D9D9D9"
"242",2020-01-25,2,"            Bedoes",60,"#FDB462"
"243",2020-01-25,3,"    Dorian Electra",59,"#FB8072"
"244",2020-01-25,4,"    Ralph Kaminski",54,"#FFED6F"
"245",2020-01-25,5,"  Michael Kiwanuka",25,"#FCCDE5"
"246",2020-01-25,6,"           Dis Fig",23,"#FCCDE5"
"247",2020-01-25,7,"       Oliver Tree",19,"#80B1D3"
"248",2020-01-25,8,"           Jetlagz",18,"#8DD3C7"
"249",2020-01-25,9,"      BROCKHAMPTON",16,"#80B1D3"
"250",2020-01-25,10,"     Jan-Rapowanie",16,"#8DD3C7"
"251",2020-01-26,1,"         clipping.",82,"#D9D9D9"
"252",2020-01-26,2,"            Bedoes",60,"#FDB462"
"253",2020-01-26,3,"    Dorian Electra",59,"#FB8072"
"254",2020-01-26,4,"    Ralph Kaminski",54,"#FFED6F"
"255",2020-01-26,5,"  Michael Kiwanuka",25,"#FCCDE5"
"256",2020-01-26,6,"           Dis Fig",23,"#FCCDE5"
"257",2020-01-26,7,"       Oliver Tree",19,"#80B1D3"
"258",2020-01-26,8,"           Jetlagz",18,"#8DD3C7"
"259",2020-01-26,9,"      BROCKHAMPTON",16,"#80B1D3"
"260",2020-01-26,10,"     Jan-Rapowanie",16,"#8DD3C7"
"261",2020-01-27,1,"         clipping.",84,"#D9D9D9"
"262",2020-01-27,2,"            Bedoes",60,"#FDB462"
"263",2020-01-27,3,"    Dorian Electra",59,"#FB8072"
"264",2020-01-27,4,"    Ralph Kaminski",56,"#FFED6F"
"265",2020-01-27,5,"  Michael Kiwanuka",25,"#FCCDE5"
"266",2020-01-27,6,"           Dis Fig",23,"#FCCDE5"
"267",2020-01-27,7,"        Kanye West",23,"#FFED6F"
"268",2020-01-27,8,"       Oliver Tree",19,"#80B1D3"
"269",2020-01-27,9,"           Jetlagz",18,"#8DD3C7"
"270",2020-01-27,10,"      BROCKHAMPTON",16,"#80B1D3"
"271",2020-01-28,1,"         clipping.",86,"#D9D9D9"
"272",2020-01-28,2,"            Bedoes",69,"#FDB462"
"273",2020-01-28,3,"    Dorian Electra",63,"#FB8072"
"274",2020-01-28,4,"    Ralph Kaminski",56,"#FFED6F"
"275",2020-01-28,5,"  Michael Kiwanuka",25,"#FCCDE5"
"276",2020-01-28,6,"           Dis Fig",23,"#FCCDE5"
"277",2020-01-28,7,"        Kanye West",23,"#FFED6F"
"278",2020-01-28,8,"       Oliver Tree",19,"#80B1D3"
"279",2020-01-28,9,"           Jetlagz",18,"#8DD3C7"
"280",2020-01-28,10,"      BROCKHAMPTON",16,"#80B1D3"
"281",2020-01-29,1,"         clipping.",88,"#D9D9D9"
"282",2020-01-29,2,"            Bedoes",69,"#FDB462"
"283",2020-01-29,3,"    Dorian Electra",63,"#FB8072"
"284",2020-01-29,4,"    Ralph Kaminski",56,"#FFED6F"
"285",2020-01-29,5,"  Michael Kiwanuka",25,"#FCCDE5"
"286",2020-01-29,6,"           Dis Fig",23,"#FCCDE5"
"287",2020-01-29,7,"        Kanye West",23,"#FFED6F"
"288",2020-01-29,8,"       Oliver Tree",19,"#80B1D3"
"289",2020-01-29,9,"           Jetlagz",18,"#8DD3C7"
"290",2020-01-29,10,"      BROCKHAMPTON",16,"#80B1D3"
"291",2020-01-30,1,"         clipping.",88,"#D9D9D9"
"292",2020-01-30,2,"            Bedoes",70,"#FDB462"
"293",2020-01-30,3,"    Dorian Electra",63,"#FB8072"
"294",2020-01-30,4,"    Ralph Kaminski",56,"#FFED6F"
"295",2020-01-30,5,"  Michael Kiwanuka",25,"#FCCDE5"
"296",2020-01-30,6,"           Dis Fig",23,"#FCCDE5"
"297",2020-01-30,7,"        Kanye West",23,"#FFED6F"
"298",2020-01-30,8,"           PRO8L3M",21,"#FDB462"
"299",2020-01-30,9,"       Oliver Tree",19,"#80B1D3"
"300",2020-01-30,10,"           Jetlagz",18,"#8DD3C7"
"301",2020-01-31,1,"         clipping.",88,"#D9D9D9"
"302",2020-01-31,2,"            Bedoes",72,"#FDB462"
"303",2020-01-31,3,"    Dorian Electra",63,"#FB8072"
"304",2020-01-31,4,"    Ralph Kaminski",56,"#FFED6F"
"305",2020-01-31,5,"  Michael Kiwanuka",25,"#FCCDE5"
"306",2020-01-31,6,"           PRO8L3M",25,"#FDB462"
"307",2020-01-31,7,"           Dis Fig",23,"#FCCDE5"
"308",2020-01-31,8,"        Kanye West",23,"#FFED6F"
"309",2020-01-31,9,"       Oliver Tree",19,"#80B1D3"
"310",2020-01-31,10,"           Jetlagz",18,"#8DD3C7"
"311",2020-02-01,1,"         clipping.",96,"#D9D9D9"
"312",2020-02-01,2,"            Bedoes",72,"#FDB462"
"313",2020-02-01,3,"    Dorian Electra",71,"#FB8072"
"314",2020-02-01,4,"    Ralph Kaminski",56,"#FFED6F"
"315",2020-02-01,5,"           PRO8L3M",27,"#FDB462"
"316",2020-02-01,6,"  Michael Kiwanuka",25,"#FCCDE5"
"317",2020-02-01,7,"           Dis Fig",23,"#FCCDE5"
"318",2020-02-01,8,"        Kanye West",23,"#FFED6F"
"319",2020-02-01,9,"       Oliver Tree",19,"#80B1D3"
"320",2020-02-01,10,"           Jetlagz",18,"#8DD3C7"
"321",2020-02-02,1,"         clipping.",96,"#D9D9D9"
"322",2020-02-02,2,"            Bedoes",72,"#FDB462"
"323",2020-02-02,3,"    Dorian Electra",71,"#FB8072"
"324",2020-02-02,4,"    Ralph Kaminski",56,"#FFED6F"
"325",2020-02-02,5,"           PRO8L3M",27,"#FDB462"
"326",2020-02-02,6,"  Michael Kiwanuka",25,"#FCCDE5"
"327",2020-02-02,7,"           Dis Fig",23,"#FCCDE5"
"328",2020-02-02,8,"        Kanye West",23,"#FFED6F"
"329",2020-02-02,9,"       Oliver Tree",19,"#80B1D3"
"330",2020-02-02,10,"           Jetlagz",18,"#8DD3C7"
"331",2020-02-03,1,"         clipping.",96,"#D9D9D9"
"332",2020-02-03,2,"    Dorian Electra",77,"#FB8072"
"333",2020-02-03,3,"            Bedoes",72,"#FDB462"
"334",2020-02-03,4,"    Ralph Kaminski",56,"#FFED6F"
"335",2020-02-03,5,"           PRO8L3M",27,"#FDB462"
"336",2020-02-03,6,"  Michael Kiwanuka",25,"#FCCDE5"
"337",2020-02-03,7,"           Dis Fig",23,"#FCCDE5"
"338",2020-02-03,8,"        Kanye West",23,"#FFED6F"
"339",2020-02-03,9,"     Lingua Ignota",20,"#CCEBC5"
"340",2020-02-03,10,"          slowthai",20,"#8DD3C7"
"341",2020-02-04,1,"         clipping.",96,"#D9D9D9"
"342",2020-02-04,2,"    Dorian Electra",77,"#FB8072"
"343",2020-02-04,3,"            Bedoes",72,"#FDB462"
"344",2020-02-04,4,"    Ralph Kaminski",56,"#FFED6F"
"345",2020-02-04,5,"           PRO8L3M",27,"#FDB462"
"346",2020-02-04,6,"  Michael Kiwanuka",25,"#FCCDE5"
"347",2020-02-04,7,"           Dis Fig",23,"#FCCDE5"
"348",2020-02-04,8,"        Kanye West",23,"#FFED6F"
"349",2020-02-04,9,"     Lingua Ignota",23,"#CCEBC5"
"350",2020-02-04,10,"          slowthai",20,"#8DD3C7"
"351",2020-02-05,1,"         clipping.",96,"#D9D9D9"
"352",2020-02-05,2,"    Dorian Electra",77,"#FB8072"
"353",2020-02-05,3,"            Bedoes",72,"#FDB462"
"354",2020-02-05,4,"    Ralph Kaminski",60,"#FFED6F"
"355",2020-02-05,5,"           PRO8L3M",27,"#FDB462"
"356",2020-02-05,6,"  Michael Kiwanuka",25,"#FCCDE5"
"357",2020-02-05,7,"           Dis Fig",23,"#FCCDE5"
"358",2020-02-05,8,"        Kanye West",23,"#FFED6F"
"359",2020-02-05,9,"     Lingua Ignota",23,"#CCEBC5"
"360",2020-02-05,10,"          slowthai",20,"#8DD3C7"
"361",2020-02-06,1,"         clipping.",96,"#D9D9D9"
"362",2020-02-06,2,"    Dorian Electra",77,"#FB8072"
"363",2020-02-06,3,"            Bedoes",72,"#FDB462"
"364",2020-02-06,4,"    Ralph Kaminski",60,"#FFED6F"
"365",2020-02-06,5,"           PRO8L3M",32,"#FDB462"
"366",2020-02-06,6,"  Michael Kiwanuka",25,"#FCCDE5"
"367",2020-02-06,7,"           Dis Fig",23,"#FCCDE5"
"368",2020-02-06,8,"        Kanye West",23,"#FFED6F"
"369",2020-02-06,9,"     Lingua Ignota",23,"#CCEBC5"
"370",2020-02-06,10,"          slowthai",20,"#8DD3C7"
"371",2020-02-07,1,"         clipping.",104,"#D9D9D9"
"372",2020-02-07,2,"    Dorian Electra",77,"#FB8072"
"373",2020-02-07,3,"            Bedoes",72,"#FDB462"
"374",2020-02-07,4,"    Ralph Kaminski",61,"#FFED6F"
"375",2020-02-07,5,"           PRO8L3M",32,"#FDB462"
"376",2020-02-07,6,"  Michael Kiwanuka",31,"#FCCDE5"
"377",2020-02-07,7,"          slowthai",24,"#8DD3C7"
"378",2020-02-07,8,"           Dis Fig",23,"#FCCDE5"
"379",2020-02-07,9,"        Kanye West",23,"#FFED6F"
"380",2020-02-07,10,"     Lingua Ignota",23,"#CCEBC5"
"381",2020-02-08,1,"         clipping.",104,"#D9D9D9"
"382",2020-02-08,2,"    Dorian Electra",77,"#FB8072"
"383",2020-02-08,3,"            Bedoes",72,"#FDB462"
"384",2020-02-08,4,"    Ralph Kaminski",61,"#FFED6F"
"385",2020-02-08,5,"           PRO8L3M",32,"#FDB462"
"386",2020-02-08,6,"  Michael Kiwanuka",31,"#FCCDE5"
"387",2020-02-08,7,"          slowthai",24,"#8DD3C7"
"388",2020-02-08,8,"           Dis Fig",23,"#FCCDE5"
"389",2020-02-08,9,"        Kanye West",23,"#FFED6F"
"390",2020-02-08,10,"     Lingua Ignota",23,"#CCEBC5"
"391",2020-02-09,1,"         clipping.",104,"#D9D9D9"
"392",2020-02-09,2,"    Dorian Electra",77,"#FB8072"
"393",2020-02-09,3,"            Bedoes",72,"#FDB462"
"394",2020-02-09,4,"    Ralph Kaminski",61,"#FFED6F"
"395",2020-02-09,5,"           PRO8L3M",32,"#FDB462"
"396",2020-02-09,6,"  Michael Kiwanuka",31,"#FCCDE5"
"397",2020-02-09,7,"          slowthai",24,"#8DD3C7"
"398",2020-02-09,8,"           Dis Fig",23,"#FCCDE5"
"399",2020-02-09,9,"        Kanye West",23,"#FFED6F"
"400",2020-02-09,10,"     Lingua Ignota",23,"#CCEBC5"
"401",2020-02-10,1,"         clipping.",104,"#D9D9D9"
"402",2020-02-10,2,"    Dorian Electra",77,"#FB8072"
"403",2020-02-10,3,"            Bedoes",72,"#FDB462"
"404",2020-02-10,4,"    Ralph Kaminski",64,"#FFED6F"
"405",2020-02-10,5,"           PRO8L3M",32,"#FDB462"
"406",2020-02-10,6,"  Michael Kiwanuka",31,"#FCCDE5"
"407",2020-02-10,7,"          slowthai",24,"#8DD3C7"
"408",2020-02-10,8,"           Dis Fig",23,"#FCCDE5"
"409",2020-02-10,9,"        Kanye West",23,"#FFED6F"
"410",2020-02-10,10,"     Lingua Ignota",23,"#CCEBC5"
"411",2020-02-11,1,"         clipping.",104,"#D9D9D9"
"412",2020-02-11,2,"    Dorian Electra",77,"#FB8072"
"413",2020-02-11,3,"            Bedoes",72,"#FDB462"
"414",2020-02-11,4,"    Ralph Kaminski",64,"#FFED6F"
"415",2020-02-11,5,"           PRO8L3M",32,"#FDB462"
"416",2020-02-11,6,"  Michael Kiwanuka",31,"#FCCDE5"
"417",2020-02-11,7,"          slowthai",24,"#8DD3C7"
"418",2020-02-11,8,"           Dis Fig",23,"#FCCDE5"
"419",2020-02-11,9,"        Kanye West",23,"#FFED6F"
"420",2020-02-11,10,"     Lingua Ignota",23,"#CCEBC5"
"421",2020-02-12,1,"         clipping.",104,"#D9D9D9"
"422",2020-02-12,2,"    Dorian Electra",77,"#FB8072"
"423",2020-02-12,3,"            Bedoes",72,"#FDB462"
"424",2020-02-12,4,"    Ralph Kaminski",64,"#FFED6F"
"425",2020-02-12,5,"           PRO8L3M",32,"#FDB462"
"426",2020-02-12,6,"  Michael Kiwanuka",31,"#FCCDE5"
"427",2020-02-12,7,"          slowthai",24,"#8DD3C7"
"428",2020-02-12,8,"           Dis Fig",23,"#FCCDE5"
"429",2020-02-12,9,"        Kanye West",23,"#FFED6F"
"430",2020-02-12,10,"     Lingua Ignota",23,"#CCEBC5"
"431",2020-02-13,1,"         clipping.",104,"#D9D9D9"
"432",2020-02-13,2,"    Dorian Electra",77,"#FB8072"
"433",2020-02-13,3,"            Bedoes",72,"#FDB462"
"434",2020-02-13,4,"    Ralph Kaminski",64,"#FFED6F"
"435",2020-02-13,5,"           PRO8L3M",32,"#FDB462"
"436",2020-02-13,6,"  Michael Kiwanuka",31,"#FCCDE5"
"437",2020-02-13,7,"          slowthai",24,"#8DD3C7"
"438",2020-02-13,8,"           Dis Fig",23,"#FCCDE5"
"439",2020-02-13,9,"        Kanye West",23,"#FFED6F"
"440",2020-02-13,10,"     Lingua Ignota",23,"#CCEBC5"
"441",2020-02-14,1,"         clipping.",104,"#D9D9D9"
"442",2020-02-14,2,"    Dorian Electra",77,"#FB8072"
"443",2020-02-14,3,"            Bedoes",72,"#FDB462"
"444",2020-02-14,4,"    Ralph Kaminski",64,"#FFED6F"
"445",2020-02-14,5,"           PRO8L3M",32,"#FDB462"
"446",2020-02-14,6,"  Michael Kiwanuka",31,"#FCCDE5"
"447",2020-02-14,7,"          slowthai",24,"#8DD3C7"
"448",2020-02-14,8,"           Dis Fig",23,"#FCCDE5"
"449",2020-02-14,9,"        Kanye West",23,"#FFED6F"
"450",2020-02-14,10,"     Lingua Ignota",23,"#CCEBC5"
"451",2020-02-15,1,"         clipping.",113,"#D9D9D9"
"452",2020-02-15,2,"    Dorian Electra",77,"#FB8072"
"453",2020-02-15,3,"            Bedoes",72,"#FDB462"
"454",2020-02-15,4,"    Ralph Kaminski",64,"#FFED6F"
"455",2020-02-15,5,"           PRO8L3M",32,"#FDB462"
"456",2020-02-15,6,"  Michael Kiwanuka",31,"#FCCDE5"
"457",2020-02-15,7,"           Jetlagz",25,"#8DD3C7"
"458",2020-02-15,8,"          slowthai",24,"#8DD3C7"
"459",2020-02-15,9,"           Dis Fig",23,"#FCCDE5"
"460",2020-02-15,10,"        Kanye West",23,"#FFED6F"
"461",2020-02-16,1,"         clipping.",113,"#D9D9D9"
"462",2020-02-16,2,"    Dorian Electra",77,"#FB8072"
"463",2020-02-16,3,"            Bedoes",72,"#FDB462"
"464",2020-02-16,4,"    Ralph Kaminski",67,"#FFED6F"
"465",2020-02-16,5,"           PRO8L3M",32,"#FDB462"
"466",2020-02-16,6,"  Michael Kiwanuka",31,"#FCCDE5"
"467",2020-02-16,7,"          88rising",30,"#BEBADA"
"468",2020-02-16,8,"              Joji",28,"#FCCDE5"
"469",2020-02-16,9,"           Jetlagz",25,"#8DD3C7"
"470",2020-02-16,10,"          slowthai",24,"#8DD3C7"
"471",2020-02-17,1,"         clipping.",113,"#D9D9D9"
"472",2020-02-17,2,"            Bedoes",78,"#FDB462"
"473",2020-02-17,3,"    Dorian Electra",77,"#FB8072"
"474",2020-02-17,4,"    Ralph Kaminski",67,"#FFED6F"
"475",2020-02-17,5,"           PRO8L3M",33,"#FDB462"
"476",2020-02-17,6,"  Michael Kiwanuka",31,"#FCCDE5"
